node,degree,clustering_coef,betweenness,pagerank
9399,3,1.0,0.0,1.4777182767652827e-05
9400,4,0.6666666666666666,2.458524289770566e-05,1.949978531476172e-05
9401,1,0.0,0.0,6.417945909525445e-06
9402,1,0.0,0.0,6.417945909525445e-06
9403,1,0.0,0.0,6.417945909525445e-06
9404,2,1.0,0.0,1.1150943907392855e-05
9405,2,1.0,0.0,1.1150943907392855e-05
9406,4,0.0,8.8825744889273e-06,1.6771533331451247e-05
9407,3,1.0,0.0,9.748677422022583e-06
9409,1,0.0,0.0,6.417945909525445e-06
9410,3,1.0,0.0,1.4777182767652827e-05
9411,3,0.3333333333333333,8.463946931404767e-05,1.914107046917764e-05
9412,4,1.0,0.0,1.3922610107647217e-05
9414,2,1.0,0.0,8.47805773137168e-06
9415,4,1.0,0.0,1.6022214376695818e-05
9416,7,0.7142857142857143,0.0,2.4815606855628028e-05
9417,6,0.4666666666666667,3.455188098418216e-05,2.548376855847692e-05
9418,1,0.0,0.0,6.417945909525445e-06
9419,1,0.0,0.0,6.417945909525445e-06
9420,4,0.8333333333333334,0.0,1.603460572661577e-05
9421,4,0.6666666666666666,0.0,1.693720761216402e-05
9422,1,0.0,0.0,6.417945909525445e-06
9423,3,1.0,0.0,1.2847687575883444e-05
9424,5,0.0,0.00010620631939059549,2.9975347541771874e-05
9425,1,0.0,0.0,6.417945909525445e-06
9427,1,0.0,0.0,6.417945909525445e-06
9428,1,0.0,0.0,6.417945909525445e-06
9429,2,1.0,0.0,8.628262596645843e-06
9430,2,0.0,3.8012431373219933e-07,1.0487599055017021e-05
9431,1,0.0,0.0,6.417945909525445e-06
9432,2,0.0,4.720503529277859e-06,1.0082229304218684e-05
9433,6,1.0,0.0,1.837152570485836e-05
9434,10,0.8888888888888888,4.058614398594826e-06,2.8342414568077056e-05
9435,1,0.0,0.0,6.417945909525445e-06
9436,1,0.0,0.0,6.417945909525445e-06
9438,1,0.0,0.0,6.417945909525445e-06
9439,3,1.0,0.0,1.4918218589133876e-05
9440,3,1.0,0.0,1.4918218589133876e-05
9441,3,1.0,0.0,1.4918218589133876e-05
9442,10,0.5111111111111111,3.8992763267090226e-05,3.2192837544625714e-05
9443,3,1.0,0.0,9.678248716959918e-06
9444,6,0.8666666666666667,0.0,1.854213898137441e-05
9445,1,0.0,0.0,6.417945909525445e-06
9446,3,1.0,0.0,1.368224767050066e-05
9447,3,1.0,0.0,1.368224767050066e-05
9449,7,0.38095238095238093,2.4801510986186403e-05,2.9094118933028474e-05
9450,1,0.0,0.0,6.417945909525445e-06
9452,11,0.45454545454545453,0.00017286799802255828,3.784575745902544e-05
9453,1,0.0,0.0,6.417945909525445e-06
9454,4,1.0,0.0,1.1785802567886027e-05
9455,2,1.0,0.0,1.0039712364168627e-05
9456,2,1.0,0.0,1.0578950436826827e-05
9458,1,0.0,0.0,6.417945909525445e-06
9459,1,0.0,0.0,6.417945909525445e-06
9460,1,0.0,0.0,6.417945909525445e-06
9461,1,0.0,0.0,6.417945909525445e-06
9462,2,0.0,4.720503529277859e-06,1.0082229304218684e-05
9463,3,1.0,0.0,1.30299285062713e-05
9464,3,1.0,0.0,1.30299285062713e-05
9465,1,0.0,0.0,6.417945909525445e-06
9466,1,0.0,0.0,6.417945909525445e-06
11471,1,0.0,0.0,6.298401283217641e-06
11472,1,0.0,0.0,6.298401283217641e-06
11473,4,0.16666666666666666,2.9731155120927334e-05,2.2505838473860234e-05
11474,3,0.0,1.7563953846048072e-06,1.176902896743643e-05
11475,1,0.0,0.0,6.298401283217641e-06
11476,1,0.0,0.0,6.298401283217641e-06
11477,1,0.0,0.0,6.298401283217641e-06
11478,1,0.0,0.0,6.298401283217641e-06
11480,3,0.3333333333333333,4.9386753883892065e-05,2.2187296863562124e-05
11481,1,0.0,0.0,6.298401283217641e-06
11483,2,1.0,0.0,1.0980083549065613e-05
11484,2,1.0,0.0,1.0980083549065613e-05
11485,1,0.0,0.0,6.298401283217641e-06
11486,1,0.0,0.0,6.298401283217641e-06
11487,1,0.0,0.0,6.298401283217641e-06
11728,6,0.0,6.36045056848105e-05,2.264610206405977e-05
12061,3,0.0,1.116379153516583e-06,1.2205183196950346e-05
13277,2,0.0,2.1114427388795637e-06,8.448586335438035e-06
16277,7,0.5238095238095238,4.0823945671512986e-05,2.3145881733666745e-05
19031,2,0.0,4.793625479759592e-06,1.1692850189871884e-05
19433,2,0.0,1.574674377879509e-06,1.1121848540666992e-05
24427,10,0.3111111111111111,2.0086379909542438e-05,3.319904621216166e-05
27404,7,0.38095238095238093,9.549710643880658e-07,2.521329818429241e-05
28173,3,0.3333333333333333,3.336646002554447e-06,1.1637480839622344e-05
29034,5,0.7,1.799559047836786e-07,1.8146785248874607e-05
29035,5,0.7,5.16190688284173e-06,1.907311949148981e-05
29040,7,0.38095238095238093,1.9852983383099832e-07,2.561670345380865e-05
29228,1,0.0,0.0,6.494019143672092e-06
29229,2,1.0,0.0,1.1276188707672032e-05
29230,1,0.0,0.0,6.494019143672092e-06
29231,5,0.6,0.0,2.0648953646596474e-05
29232,1,0.0,0.0,6.494019143672092e-06
29233,1,0.0,0.0,6.494019143672092e-06
29234,1,0.0,0.0,6.494019143672092e-06
29235,1,0.0,0.0,6.494019143672092e-06
29236,1,0.0,0.0,6.494019143672092e-06
29237,1,0.0,0.0,6.494019143672092e-06
29238,3,1.0,0.0,1.2245733682825603e-05
29239,1,0.0,0.0,6.494019143672092e-06
29240,1,0.0,0.0,6.494019143672092e-06
29241,1,0.0,0.0,6.494019143672092e-06
29242,1,0.0,0.0,6.494019143672092e-06
29243,3,1.0,0.0,1.3151692181936558e-05
29244,2,1.0,0.0,1.1276188707672032e-05
29245,2,1.0,0.0,9.598934588023113e-06
29246,1,0.0,0.0,6.494019143672092e-06
29247,2,1.0,0.0,9.621084193714846e-06
29248,1,0.0,0.0,6.494019143672092e-06
29249,1,0.0,0.0,6.494019143672092e-06
29250,1,0.0,0.0,6.494019143672092e-06
29251,3,1.0,0.0,1.1975614798075177e-05
29252,1,0.0,0.0,6.494019143672092e-06
29253,1,0.0,0.0,6.494019143672092e-06
29254,1,0.0,0.0,6.494019143672092e-06
29255,3,1.0,0.0,1.1975614798075177e-05
29256,2,1.0,0.0,1.0046776737585538e-05
29257,1,0.0,0.0,6.494019143672092e-06
29258,1,0.0,0.0,6.494019143672092e-06
29259,1,0.0,0.0,6.494019143672092e-06
29260,5,0.6,0.00016833743712448804,2.4091962980009864e-05
11200,10,0.4222222222222222,8.182382593846741e-06,2.1667085037673366e-05
13568,10,0.6444444444444445,3.3245205343675605e-07,2.771271254908311e-05
13569,18,0.27450980392156865,1.072421563458512e-05,3.6268358351212696e-05
13572,21,0.4666666666666667,2.361056815194279e-06,4.1927021310845395e-05
12271,2,1.0,0.0,9.801443601393086e-06
12272,2,1.0,0.0,9.801443601393086e-06
9350,12,0.21212121212121213,3.4080209356231232e-06,2.594721780541007e-05
9920,3,0.0,4.437649956582863e-06,1.2801061446713235e-05
11136,4,0.0,0.00011005210527268676,2.2458359239482597e-05
11740,3,0.0,3.968624683156758e-06,1.3519772246038533e-05
13405,19,0.17543859649122806,0.00012619385058197264,6.097397151103567e-05
13408,11,0.34545454545454546,2.7432970612239484e-05,3.20966045440417e-05
13433,1,0.0,0.0,7.115788140423818e-06
13434,1,0.0,0.0,7.115788140423818e-06
13436,1,0.0,0.0,7.115788140423818e-06
13437,1,0.0,0.0,7.115788140423818e-06
13438,1,0.0,0.0,7.115788140423818e-06
13439,1,0.0,0.0,7.115788140423818e-06
13440,1,0.0,0.0,7.115788140423818e-06
13441,2,0.0,2.034425007799926e-07,9.471994367977144e-06
13442,1,0.0,0.0,7.115788140423818e-06
13444,5,0.6,3.24178604213971e-07,1.7163784470647345e-05
13445,1,0.0,0.0,7.115788140423818e-06
13446,1,0.0,0.0,7.115788140423818e-06
13447,3,1.0,0.0,1.505241940801284e-05
13448,3,1.0,0.0,1.505241940801284e-05
13449,4,0.6666666666666666,3.151723670640956e-07,1.719587469670266e-05
13450,1,0.0,0.0,7.115788140423818e-06
13451,2,0.0,5.482117494774251e-06,1.2070058936710047e-05
13452,1,0.0,0.0,7.115788140423818e-06
13453,1,0.0,0.0,7.115788140423818e-06
13454,1,0.0,0.0,7.115788140423818e-06
13455,1,0.0,0.0,7.115788140423818e-06
13456,1,0.0,0.0,7.115788140423818e-06
13457,1,0.0,0.0,7.115788140423818e-06
13458,1,0.0,0.0,7.115788140423818e-06
13459,5,0.7,3.9867419801057164e-08,2.1900412729084833e-05
13460,3,0.0,1.241405696677086e-06,1.464228471203085e-05
13461,4,0.0,3.98090978065634e-05,1.9473789351767074e-05
13462,3,1.0,0.0,1.6545296241233965e-05
13463,4,1.0,0.0,1.852275478805014e-05
13464,4,1.0,0.0,1.852275478805014e-05
13465,4,1.0,0.0,1.852275478805014e-05
13466,2,1.0,0.0,9.150830013758992e-06
13467,1,0.0,0.0,7.115788140423818e-06
13470,1,0.0,0.0,7.115788140423818e-06
13471,1,0.0,0.0,7.115788140423818e-06
13472,1,0.0,0.0,7.115788140423818e-06
13473,4,0.8333333333333334,5.241419795794284e-10,1.5275550807572006e-05
13476,3,1.0,0.0,1.6545296241233965e-05
13477,2,0.0,3.723594407203398e-06,1.3392407425185064e-05
13478,2,0.0,1.5449361244769204e-06,1.1331918171691186e-05
13480,3,0.0,2.4896819442726023e-05,1.7312430579580504e-05
13481,1,0.0,0.0,7.115788140423818e-06
13482,1,0.0,0.0,7.115788140423818e-06
13483,2,1.0,0.0,9.150830013758992e-06
13484,1,0.0,0.0,7.115788140423818e-06
13485,1,0.0,0.0,7.115788140423818e-06
13486,11,0.2,0.00012530655547454185,4.705573878636527e-05
13487,4,0.3333333333333333,4.9386753883892065e-05,2.2066075657352523e-05
13488,1,0.0,0.0,7.115788140423818e-06
13489,3,1.0,0.0,1.6545296241233965e-05
13490,1,0.0,0.0,7.115788140423818e-06
13491,1,0.0,0.0,7.115788140423818e-06
13492,5,0.5,2.5816351893032167e-05,2.4601741615012233e-05
13493,2,0.0,5.598841005208785e-07,1.1743617537418716e-05
13494,1,0.0,0.0,7.115788140423818e-06
13495,7,0.6666666666666666,7.32463060167854e-07,1.8786222715119834e-05
13497,1,0.0,0.0,7.115788140423818e-06
13498,1,0.0,0.0,7.115788140423818e-06
13499,1,0.0,0.0,7.115788140423818e-06
13500,1,0.0,0.0,7.115788140423818e-06
13502,1,0.0,0.0,7.115788140423818e-06
13503,1,0.0,0.0,7.115788140423818e-06
13504,1,0.0,0.0,7.115788140423818e-06
13505,1,0.0,0.0,7.115788140423818e-06
13506,3,1.0,0.0,1.0115932131466662e-05
13507,1,0.0,0.0,7.115788140423818e-06
13508,1,0.0,0.0,7.115788140423818e-06
13509,2,1.0,0.0,8.674400422100017e-06
13510,3,1.0,0.0,1.6545296241233965e-05
13511,1,0.0,0.0,7.115788140423818e-06
13512,3,1.0,0.0,1.6545296241233965e-05
13513,1,0.0,0.0,7.115788140423818e-06
13514,1,0.0,0.0,7.115788140423818e-06
13515,2,0.0,0.0,8.953911786799974e-06
13516,1,0.0,0.0,7.115788140423818e-06
13517,1,0.0,0.0,7.115788140423818e-06
13518,1,0.0,0.0,7.115788140423818e-06
13519,1,0.0,0.0,7.115788140423818e-06
13520,1,0.0,0.0,7.115788140423818e-06
13521,1,0.0,0.0,7.115788140423818e-06
13522,1,0.0,0.0,7.115788140423818e-06
13523,1,0.0,0.0,7.115788140423818e-06
13524,2,1.0,0.0,9.989738292027647e-06
13525,1,0.0,0.0,7.115788140423818e-06
13526,1,0.0,0.0,7.115788140423818e-06
13527,1,0.0,0.0,7.115788140423818e-06
13528,2,1.0,0.0,1.0513693503408745e-05
13529,1,0.0,0.0,7.115788140423818e-06
13530,2,0.0,9.694850891290453e-05,1.709206738429287e-05
13531,1,0.0,0.0,7.115788140423818e-06
13532,2,1.0,0.0,9.467075812508678e-06
13533,4,0.5,7.40801308258381e-05,2.6775985440519706e-05
13534,3,0.3333333333333333,2.315570428982914e-06,1.1001675216708316e-05
13535,4,1.0,0.0,1.7602314787174387e-05
13536,4,1.0,0.0,1.7602314787174387e-05
13537,4,0.8333333333333334,2.034425007799926e-07,1.5184753708456387e-05
13538,1,0.0,0.0,7.115788140423818e-06
13539,3,1.0,0.0,1.6545296241233965e-05
13540,3,1.0,0.0,1.6545296241233965e-05
13541,1,0.0,0.0,7.115788140423818e-06
13542,1,0.0,0.0,7.115788140423818e-06
13543,1,0.0,0.0,7.115788140423818e-06
13544,5,0.0,2.818050488240864e-05,2.9822169450979107e-05
13545,1,0.0,0.0,7.115788140423818e-06
13546,2,1.0,0.0,9.427050627764562e-06
13547,1,0.0,0.0,7.115788140423818e-06
13548,1,0.0,0.0,7.115788140423818e-06
13549,4,0.8333333333333334,4.7580475977715635e-07,1.3736464160660976e-05
13550,1,0.0,0.0,7.115788140423818e-06
13551,1,0.0,0.0,7.115788140423818e-06
13553,1,0.0,0.0,7.115788140423818e-06
13554,1,0.0,0.0,7.115788140423818e-06
13555,2,0.0,9.694850891290453e-05,1.709206738429287e-05
13556,1,0.0,0.0,7.115788140423818e-06
13557,3,1.0,0.0,1.6545296241233965e-05
13558,3,1.0,0.0,1.6545296241233965e-05
13559,10,0.4666666666666667,2.4180282845780013e-05,2.5768893943199502e-05
13560,7,0.47619047619047616,3.853164200675526e-06,2.4846327935929455e-05
13561,3,1.0,0.0,1.3010109411589505e-05
13562,5,0.5,2.3610269410660948e-05,2.530549510289026e-05
13563,4,1.0,0.0,1.3930308325547965e-05
13564,1,0.0,0.0,7.115788140423818e-06
13565,4,1.0,0.0,1.2424443862729213e-05
13566,1,0.0,0.0,7.115788140423818e-06
13567,1,0.0,0.0,7.115788140423818e-06
19696,6,1.0,0.0,1.3696770835638222e-05
11045,9,0.7222222222222222,5.461847111803062e-08,1.5692583450818558e-05
11046,1,0.0,0.0,5.419868044864912e-06
11755,3,1.0,0.0,8.593938433577834e-06
20156,3,1.0,0.0,1.1819126107881468e-05
20157,32,0.1028225806451613,0.0005439247843034131,0.0001393456861310518
21383,4,0.8333333333333334,0.0,1.6769473473000794e-05
21384,3,1.0,0.0,1.2967522302598225e-05
21385,3,1.0,0.0,1.2967522302598225e-05
8733,2,1.0,0.0,8.886949535506757e-06
8741,2,1.0,0.0,8.886949535506757e-06
11621,3,0.6666666666666666,1.2635355430087159e-06,1.3259293061567712e-05
12338,5,0.9,4.037635300627902e-08,1.2936927792047677e-05
13110,2,1.0,0.0,8.912293358696048e-06
13679,2,1.0,0.0,9.044602240758368e-06
13684,2,1.0,0.0,9.044602240758368e-06
13923,16,0.25833333333333336,1.1967741256228896e-05,3.590371934718219e-05
14212,6,0.5333333333333333,2.3065847051931557e-06,2.2432377473632248e-05
14253,3,1.0,0.0,1.1049010779517563e-05
14302,3,1.0,0.0,1.3243625756210742e-05
14303,3,1.0,0.0,1.3243625756210742e-05
14372,4,0.8333333333333334,6.102514070391614e-08,1.2604179110273894e-05
14392,3,1.0,0.0,1.1044265013640906e-05
14526,6,0.5333333333333333,1.6212805855987968e-06,1.8567213083895093e-05
14606,2,1.0,0.0,9.521031832417344e-06
17809,4,1.0,0.0,1.1988164222855117e-05
17810,6,0.7333333333333333,1.1192354139606085e-07,1.745299676812996e-05
18272,9,0.5,2.6276029166723616e-05,2.4427360009292917e-05
18273,4,0.6666666666666666,1.6910743206981525e-06,1.748285846519147e-05
18431,5,1.0,0.0,1.3604270776140395e-05
18476,3,1.0,0.0,1.0791260568293934e-05
18594,3,1.0,0.0,1.2352884169741135e-05
18595,3,1.0,0.0,1.2352884169741135e-05
18731,3,1.0,0.0,1.0525753136699572e-05
19154,4,1.0,0.0,1.3294646487916936e-05
19155,4,1.0,0.0,1.3294646487916936e-05
19162,3,0.6666666666666666,1.1019144775901368e-06,1.1311443014886959e-05
19216,18,0.4117647058823529,2.1621344010394212e-05,3.5077546841756884e-05
22588,2,1.0,0.0,8.984153191794672e-06
23722,12,0.18181818181818182,0.00016337460957816806,5.89468909636833e-05
24070,4,0.3333333333333333,1.0296224757196098e-05,1.7570642220769453e-05
24366,2,1.0,0.0,8.952753711901283e-06
24375,3,0.3333333333333333,0.00015460345483025954,1.9955294772710857e-05
24390,3,0.6666666666666666,2.5241703178858272e-05,1.2576600909346468e-05
24395,2,1.0,0.0,9.97036437593699e-06
24399,2,1.0,0.0,9.97036437593699e-06
24400,3,0.3333333333333333,2.165782673652473e-06,1.2351036223244315e-05
24463,2,1.0,0.0,8.996570608570627e-06
24715,5,0.7,8.650559394823123e-07,1.626190947043675e-05
26248,3,1.0,0.0,1.0539911760619265e-05
28159,1,0.0,0.0,7.485989959082169e-06
28160,3,1.0,0.0,1.7433300443144143e-05
28161,3,1.0,0.0,1.7433300443144143e-05
28162,3,1.0,0.0,1.7433300443144143e-05
28163,1,0.0,0.0,7.485989959082169e-06
28164,1,0.0,0.0,7.485989959082169e-06
28165,1,0.0,0.0,7.485989959082169e-06
28166,1,0.0,0.0,7.485989959082169e-06
28167,1,0.0,0.0,7.485989959082169e-06
28168,3,0.6666666666666666,4.682389273793158e-06,1.682403222720797e-05
28169,1,0.0,0.0,7.485989959082169e-06
28170,1,0.0,0.0,7.485989959082169e-06
28171,1,0.0,0.0,7.485989959082169e-06
28172,1,0.0,0.0,7.485989959082169e-06
28174,1,0.0,0.0,7.485989959082169e-06
28175,1,0.0,0.0,7.485989959082169e-06
28176,1,0.0,0.0,7.485989959082169e-06
28177,2,1.0,0.0,1.297909519395708e-05
28178,1,0.0,0.0,7.485989959082169e-06
28179,1,0.0,0.0,7.485989959082169e-06
28180,2,0.0,0.00013367062726991416,1.7470920355856034e-05
28181,1,0.0,0.0,7.485989959082169e-06
28182,1,0.0,0.0,7.485989959082169e-06
28183,1,0.0,0.0,7.485989959082169e-06
28184,1,0.0,0.0,7.485989959082169e-06
28185,1,0.0,0.0,7.485989959082169e-06
28186,1,0.0,0.0,7.485989959082169e-06
28187,1,0.0,0.0,7.485989959082169e-06
28188,1,0.0,0.0,7.485989959082169e-06
28189,1,0.0,0.0,7.485989959082169e-06
28190,1,0.0,0.0,7.485989959082169e-06
28191,5,0.4,2.558976505951115e-06,2.1170793241749615e-05
28192,1,0.0,0.0,7.485989959082169e-06
28193,1,0.0,0.0,7.485989959082169e-06
28194,1,0.0,0.0,7.485989959082169e-06
28195,1,0.0,0.0,7.485989959082169e-06
28196,1,0.0,0.0,7.485989959082169e-06
28197,1,0.0,0.0,7.485989959082169e-06
28198,1,0.0,0.0,7.485989959082169e-06
28199,1,0.0,0.0,7.485989959082169e-06
28200,1,0.0,0.0,7.485989959082169e-06
28201,1,0.0,0.0,7.485989959082169e-06
28202,1,0.0,0.0,7.485989959082169e-06
28203,1,0.0,0.0,7.485989959082169e-06
28204,1,0.0,0.0,7.485989959082169e-06
28205,1,0.0,0.0,7.485989959082169e-06
28206,1,0.0,0.0,7.485989959082169e-06
28207,1,0.0,0.0,7.485989959082169e-06
28208,1,0.0,0.0,7.485989959082169e-06
28209,1,0.0,0.0,7.485989959082169e-06
28210,1,0.0,0.0,7.485989959082169e-06
28211,1,0.0,0.0,7.485989959082169e-06
28212,1,0.0,0.0,7.485989959082169e-06
28213,1,0.0,0.0,7.485989959082169e-06
28214,1,0.0,0.0,7.485989959082169e-06
28215,1,0.0,0.0,7.485989959082169e-06
28216,1,0.0,0.0,7.485989959082169e-06
28217,1,0.0,0.0,7.485989959082169e-06
28218,1,0.0,0.0,7.485989959082169e-06
28219,1,0.0,0.0,7.485989959082169e-06
28220,1,0.0,0.0,7.485989959082169e-06
28221,1,0.0,0.0,7.485989959082169e-06
28222,1,0.0,0.0,7.485989959082169e-06
28223,1,0.0,0.0,7.485989959082169e-06
28224,1,0.0,0.0,7.485989959082169e-06
28225,2,1.0,0.0,8.915816773438955e-06
28226,1,0.0,0.0,7.485989959082169e-06
28227,1,0.0,0.0,7.485989959082169e-06
28228,1,0.0,0.0,7.485989959082169e-06
28229,1,0.0,0.0,7.485989959082169e-06
28230,3,0.6666666666666666,0.0,1.6771588573677696e-05
28231,1,0.0,0.0,7.485989959082169e-06
28232,1,0.0,0.0,7.485989959082169e-06
28233,1,0.0,0.0,7.485989959082169e-06
28234,1,0.0,0.0,7.485989959082169e-06
28235,1,0.0,0.0,7.485989959082169e-06
28236,1,0.0,0.0,7.485989959082169e-06
28237,1,0.0,0.0,7.485989959082169e-06
28238,1,0.0,0.0,7.485989959082169e-06
28239,1,0.0,0.0,7.485989959082169e-06
28240,1,0.0,0.0,7.485989959082169e-06
28241,1,0.0,0.0,7.485989959082169e-06
28242,1,0.0,0.0,7.485989959082169e-06
28243,1,0.0,0.0,7.485989959082169e-06
28244,1,0.0,0.0,7.485989959082169e-06
28245,1,0.0,0.0,7.485989959082169e-06
28246,1,0.0,0.0,7.485989959082169e-06
28247,2,1.0,0.0,1.297909519395708e-05
28248,2,1.0,0.0,1.297909519395708e-05
28249,1,0.0,0.0,7.485989959082169e-06
28250,1,0.0,0.0,7.485989959082169e-06
28251,1,0.0,0.0,7.485989959082169e-06
28252,1,0.0,0.0,7.485989959082169e-06
28253,1,0.0,0.0,7.485989959082169e-06
28254,1,0.0,0.0,7.485989959082169e-06
28255,2,1.0,0.0,1.1443084039814574e-05
28256,1,0.0,0.0,7.485989959082169e-06
28257,1,0.0,0.0,7.485989959082169e-06
28258,1,0.0,0.0,7.485989959082169e-06
28259,1,0.0,0.0,7.485989959082169e-06
28260,1,0.0,0.0,7.485989959082169e-06
28261,2,1.0,0.0,1.1443084039814574e-05
28262,1,0.0,0.0,7.485989959082169e-06
28263,1,0.0,0.0,7.485989959082169e-06
28264,1,0.0,0.0,7.485989959082169e-06
28265,1,0.0,0.0,7.485989959082169e-06
28266,1,0.0,0.0,7.485989959082169e-06
28267,1,0.0,0.0,7.485989959082169e-06
28268,1,0.0,0.0,7.485989959082169e-06
28269,1,0.0,0.0,7.485989959082169e-06
28270,1,0.0,0.0,7.485989959082169e-06
28271,1,0.0,0.0,7.485989959082169e-06
28272,1,0.0,0.0,7.485989959082169e-06
28273,1,0.0,0.0,7.485989959082169e-06
28274,1,0.0,0.0,7.485989959082169e-06
28275,1,0.0,0.0,7.485989959082169e-06
28276,1,0.0,0.0,7.485989959082169e-06
28277,1,0.0,0.0,7.485989959082169e-06
28278,1,0.0,0.0,7.485989959082169e-06
28279,1,0.0,0.0,7.485989959082169e-06
28280,1,0.0,0.0,7.485989959082169e-06
28281,1,0.0,0.0,7.485989959082169e-06
28282,2,1.0,0.0,1.297909519395708e-05
28283,1,0.0,0.0,7.485989959082169e-06
28284,1,0.0,0.0,7.485989959082169e-06
28285,1,0.0,0.0,7.485989959082169e-06
28286,1,0.0,0.0,7.485989959082169e-06
28287,1,0.0,0.0,7.485989959082169e-06
28288,1,0.0,0.0,7.485989959082169e-06
28289,1,0.0,0.0,7.485989959082169e-06
28290,1,0.0,0.0,7.485989959082169e-06
28291,1,0.0,0.0,7.485989959082169e-06
28292,1,0.0,0.0,7.485989959082169e-06
28293,1,0.0,0.0,7.485989959082169e-06
28294,1,0.0,0.0,7.485989959082169e-06
28295,1,0.0,0.0,7.485989959082169e-06
28296,1,0.0,0.0,7.485989959082169e-06
28297,2,1.0,0.0,1.297909519395708e-05
28298,1,0.0,0.0,7.485989959082169e-06
28299,2,1.0,0.0,1.297909519395708e-05
28300,1,0.0,0.0,7.485989959082169e-06
28301,1,0.0,0.0,7.485989959082169e-06
28302,1,0.0,0.0,7.485989959082169e-06
28303,1,0.0,0.0,7.485989959082169e-06
28304,2,1.0,0.0,1.297909519395708e-05
28305,1,0.0,0.0,7.485989959082169e-06
28306,1,0.0,0.0,7.485989959082169e-06
28307,1,0.0,0.0,7.485989959082169e-06
28308,1,0.0,0.0,7.485989959082169e-06
28309,1,0.0,0.0,7.485989959082169e-06
28310,1,0.0,0.0,7.485989959082169e-06
28311,1,0.0,0.0,7.485989959082169e-06
28312,1,0.0,0.0,7.485989959082169e-06
28313,1,0.0,0.0,7.485989959082169e-06
28314,1,0.0,0.0,7.485989959082169e-06
28315,1,0.0,0.0,7.485989959082169e-06
28316,1,0.0,0.0,7.485989959082169e-06
28317,1,0.0,0.0,7.485989959082169e-06
28318,1,0.0,0.0,7.485989959082169e-06
28319,2,1.0,0.0,1.297909519395708e-05
28320,2,1.0,0.0,9.798363109925476e-06
28321,1,0.0,0.0,7.485989959082169e-06
28322,1,0.0,0.0,7.485989959082169e-06
28323,2,1.0,0.0,1.297909519395708e-05
28324,2,1.0,0.0,1.297909519395708e-05
28325,1,0.0,0.0,7.485989959082169e-06
28326,1,0.0,0.0,7.485989959082169e-06
28327,1,0.0,0.0,7.485989959082169e-06
28328,1,0.0,0.0,7.485989959082169e-06
28329,1,0.0,0.0,7.485989959082169e-06
28330,1,0.0,0.0,7.485989959082169e-06
28331,1,0.0,0.0,7.485989959082169e-06
28332,1,0.0,0.0,7.485989959082169e-06
28333,1,0.0,0.0,7.485989959082169e-06
28335,1,0.0,0.0,7.485989959082169e-06
28336,1,0.0,0.0,7.485989959082169e-06
28337,1,0.0,0.0,7.485989959082169e-06
28338,1,0.0,0.0,7.485989959082169e-06
28339,1,0.0,0.0,7.485989959082169e-06
28340,1,0.0,0.0,7.485989959082169e-06
28341,1,0.0,0.0,7.485989959082169e-06
28342,1,0.0,0.0,7.485989959082169e-06
28343,1,0.0,0.0,7.485989959082169e-06
28344,1,0.0,0.0,7.485989959082169e-06
28345,3,1.0,0.0,1.7433300443144143e-05
28346,1,0.0,0.0,7.485989959082169e-06
28347,1,0.0,0.0,7.485989959082169e-06
28348,1,0.0,0.0,7.485989959082169e-06
28349,1,0.0,0.0,7.485989959082169e-06
28350,1,0.0,0.0,7.485989959082169e-06
28351,1,0.0,0.0,7.485989959082169e-06
28352,1,0.0,0.0,7.485989959082169e-06
28353,1,0.0,0.0,7.485989959082169e-06
28354,1,0.0,0.0,7.485989959082169e-06
28355,1,0.0,0.0,7.485989959082169e-06
28356,1,0.0,0.0,7.485989959082169e-06
28357,1,0.0,0.0,7.485989959082169e-06
28358,1,0.0,0.0,7.485989959082169e-06
28359,1,0.0,0.0,7.485989959082169e-06
28360,1,0.0,0.0,7.485989959082169e-06
28361,2,1.0,0.0,1.297909519395708e-05
28362,1,0.0,0.0,7.485989959082169e-06
28363,1,0.0,0.0,7.485989959082169e-06
28364,1,0.0,0.0,7.485989959082169e-06
28365,1,0.0,0.0,7.485989959082169e-06
28366,1,0.0,0.0,7.485989959082169e-06
28367,2,1.0,0.0,1.297909519395708e-05
28368,1,0.0,0.0,7.485989959082169e-06
28369,1,0.0,0.0,7.485989959082169e-06
28370,1,0.0,0.0,7.485989959082169e-06
28371,1,0.0,0.0,7.485989959082169e-06
28372,1,0.0,0.0,7.485989959082169e-06
28373,1,0.0,0.0,7.485989959082169e-06
28374,1,0.0,0.0,7.485989959082169e-06
28375,3,1.0,0.0,1.7433300443144143e-05
28376,3,1.0,0.0,1.7433300443144143e-05
28377,1,0.0,0.0,7.485989959082169e-06
28378,1,0.0,0.0,7.485989959082169e-06
28379,1,0.0,0.0,7.485989959082169e-06
28380,1,0.0,0.0,7.485989959082169e-06
28381,1,0.0,0.0,7.485989959082169e-06
28382,1,0.0,0.0,7.485989959082169e-06
28383,1,0.0,0.0,7.485989959082169e-06
28384,1,0.0,0.0,7.485989959082169e-06
28385,1,0.0,0.0,7.485989959082169e-06
28386,1,0.0,0.0,7.485989959082169e-06
28387,1,0.0,0.0,7.485989959082169e-06
28388,1,0.0,0.0,7.485989959082169e-06
28389,2,1.0,0.0,1.0104937852140478e-05
28390,1,0.0,0.0,7.485989959082169e-06
28391,1,0.0,0.0,7.485989959082169e-06
28392,1,0.0,0.0,7.485989959082169e-06
